ID_empleado;Nombre_empleado;Cargo;Planta;Turno;Sueldo_CLP
1856;Empleado_1856;Técnico;Hornopirén;Mañana;1831866
1857;Empleado_1857;Técnico;Quellón;Tarde;1538839
1858;Empleado_1858;Supervisor;Calbuco;Mañana;747608
1859;Empleado_1859;Técnico;Chinquihue;Noche;628374
1860;Empleado_1860;Operario;Puerto Montt;Noche;666172
1861;Empleado_1861;Supervisor;Calbuco;Noche;905250
1862;Empleado_1862;Operario;Calbuco;Mañana;1846284
1863;Empleado_1863;Técnico;Hornopirén;Tarde;1614672
1864;Empleado_1864;Administrativo;Puerto Montt;Tarde;1741474
1865;Empleado_1865;Administrativo;Quellón;Mañana;1676780
1866;Empleado_1866;Operario;Calbuco;Mañana;611246
1867;Empleado_1867;Administrativo;Calbuco;Noche;545221
1868;Empleado_1868;Operario;Calbuco;Noche;875489
1869;Empleado_1869;Técnico;Quellón;Mañana;759017
1870;Empleado_1870;Administrativo;Puerto Montt;Mañana;1544878
1871;Empleado_1871;Administrativo;Quellón;Noche;1669728
1872;Empleado_1872;Operario;Quellón;Noche;625217
1873;Empleado_1873;Administrativo;Chinquihue;Noche;1194228
1874;Empleado_1874;Supervisor;Hornopirén;Mañana;759228
1875;Empleado_1875;Operario;Puerto Montt;Mañana;562796
1876;Empleado_1876;Técnico;Hornopirén;Noche;1047472
1877;Empleado_1877;Técnico;Puerto Montt;Tarde;757869
1878;Empleado_1878;Supervisor;Hornopirén;Tarde;1467200
1879;Empleado_1879;Operario;Puerto Montt;Tarde;1669712
1880;Empleado_1880;Operario;Puerto Montt;Tarde;1479279
1881;Empleado_1881;Operario;Puerto Montt;Tarde;855675
1882;Empleado_1882;Administrativo;Chinquihue;Noche;864708
1883;Empleado_1883;Operario;Calbuco;Noche;598647
1884;Empleado_1884;Operario;Hornopirén;Mañana;1847728
1885;Empleado_1885;Técnico;Puerto Montt;Mañana;746423
1886;Empleado_1886;Administrativo;Puerto Montt;Tarde;1698885
1887;Empleado_1887;Operario;Calbuco;Tarde;1725588
1888;Empleado_1888;Operario;Puerto Montt;Mañana;1559474
1889;Empleado_1889;Operario;Hornopirén;Noche;994041
1890;Empleado_1890;Supervisor;Calbuco;Noche;1434927
1891;Empleado_1891;Supervisor;Puerto Montt;Mañana;682987
1892;Empleado_1892;Técnico;Puerto Montt;Noche;1197914
1893;Empleado_1893;Técnico;Calbuco;Noche;1560270
1894;Empleado_1894;Operario;Hornopirén;Tarde;1677967
1895;Empleado_1895;Técnico;Hornopirén;Tarde;1259275
1896;Empleado_1896;Técnico;Chinquihue;Mañana;1164003
1897;Empleado_1897;Administrativo;Puerto Montt;Tarde;1737254
1898;Empleado_1898;Técnico;Chinquihue;Noche;1053267
1899;Empleado_1899;Operario;Puerto Montt;Tarde;1534413
1900;Empleado_1900;Técnico;Hornopirén;Noche;1826580
1901;Empleado_1901;Administrativo;Chinquihue;Noche;513236
1902;Empleado_1902;Supervisor;Quellón;Mañana;1185835
1903;Empleado_1903;Administrativo;Quellón;Mañana;566946
1904;Empleado_1904;Supervisor;Chinquihue;Mañana;1671248
1905;Empleado_1905;Administrativo;Puerto Montt;Noche;1935420
1906;Empleado_1906;Técnico;Hornopirén;Noche;757074
1907;Empleado_1907;Supervisor;Calbuco;Mañana;773895
1908;Empleado_1908;Administrativo;Chinquihue;Noche;1402001
1909;Empleado_1909;Administrativo;Puerto Montt;Tarde;1258702
1910;Empleado_1910;Administrativo;Chinquihue;Noche;1793018
1911;Empleado_1911;Técnico;Chinquihue;Noche;1455267
1912;Empleado_1912;Administrativo;Calbuco;Tarde;1110693
1913;Empleado_1913;Administrativo;Quellón;Tarde;1152694
1914;Empleado_1914;Administrativo;Chinquihue;Tarde;1872800
1915;Empleado_1915;Operario;Calbuco;Noche;1115343
1916;Empleado_1916;Operario;Quellón;Mañana;582688
1917;Empleado_1917;Supervisor;Chinquihue;Mañana;1192389
1918;Empleado_1918;Supervisor;Hornopirén;Mañana;1984934
1919;Empleado_1919;Administrativo;Puerto Montt;Noche;653690
1920;Empleado_1920;Técnico;Quellón;Noche;646476
1921;Empleado_1921;Administrativo;Quellón;Tarde;636267
1922;Empleado_1922;Supervisor;Calbuco;Tarde;1705708
1923;Empleado_1923;Técnico;Hornopirén;Mañana;518832
1924;Empleado_1924;Supervisor;Puerto Montt;Mañana;1361038
1925;Empleado_1925;Técnico;Hornopirén;Mañana;793181
1926;Empleado_1926;Técnico;Hornopirén;Tarde;1094345
1927;Empleado_1927;Técnico;Puerto Montt;Tarde;847531
1928;Empleado_1928;Operario;Calbuco;Noche;1850087
1929;Empleado_1929;Técnico;Quellón;Tarde;1579397
1930;Empleado_1930;Técnico;Hornopirén;Tarde;1345243
1931;Empleado_1931;Administrativo;Chinquihue;Noche;1815603
1932;Empleado_1932;Técnico;Puerto Montt;Tarde;743970
1933;Empleado_1933;Operario;Quellón;Tarde;576829
1934;Empleado_1934;Operario;Chinquihue;Mañana;1392973
1935;Empleado_1935;Técnico;Chinquihue;Tarde;810930
1936;Empleado_1936;Supervisor;Hornopirén;Noche;1902122
1937;Empleado_1937;Administrativo;Chinquihue;Mañana;1001313
1938;Empleado_1938;Administrativo;Puerto Montt;Tarde;1881240
1939;Empleado_1939;Técnico;Puerto Montt;Tarde;1408309
1940;Empleado_1940;Supervisor;Quellón;Tarde;1150247
1941;Empleado_1941;Administrativo;Hornopirén;Noche;1582790
1942;Empleado_1942;Administrativo;Chinquihue;Noche;1483800
1943;Empleado_1943;Administrativo;Puerto Montt;Tarde;569042
1944;Empleado_1944;Técnico;Quellón;Tarde;1671484
1945;Empleado_1945;Técnico;Puerto Montt;Tarde;1258030
1946;Empleado_1946;Administrativo;Quellón;Tarde;1836979
1947;Empleado_1947;Supervisor;Chinquihue;Mañana;1870152
1948;Empleado_1948;Administrativo;Chinquihue;Tarde;1787354
1949;Empleado_1949;Técnico;Hornopirén;Tarde;1072374
1950;Empleado_1950;Técnico;Quellón;Noche;567021
1951;Empleado_1951;Operario;Chinquihue;Mañana;1160942
1952;Empleado_1952;Administrativo;Puerto Montt;Mañana;1080220
1953;Empleado_1953;Técnico;Puerto Montt;Noche;1185238
1954;Empleado_1954;Administrativo;Hornopirén;Tarde;1459467
1955;Empleado_1955;Administrativo;Calbuco;Tarde;773903
1956;Empleado_1956;Administrativo;Quellón;Noche;1923521
1957;Empleado_1957;Técnico;Quellón;Noche;992533
1958;Empleado_1958;Técnico;Puerto Montt;Noche;1573480
1959;Empleado_1959;Operario;Calbuco;Tarde;1682223
1960;Empleado_1960;Técnico;Hornopirén;Noche;1880788
1961;Empleado_1961;Técnico;Puerto Montt;Tarde;1745168
1962;Empleado_1962;Administrativo;Puerto Montt;Tarde;1726156
1963;Empleado_1963;Administrativo;Puerto Montt;Tarde;994518
1964;Empleado_1964;Supervisor;Quellón;Noche;961293
1965;Empleado_1965;Supervisor;Calbuco;Tarde;817379
1966;Empleado_1966;Supervisor;Quellón;Mañana;1864762
1967;Empleado_1967;Administrativo;Calbuco;Tarde;1549480
1968;Empleado_1968;Técnico;Puerto Montt;Tarde;532664
1969;Empleado_1969;Administrativo;Hornopirén;Noche;1326916
1970;Empleado_1970;Operario;Puerto Montt;Noche;1688704
1971;Empleado_1971;Supervisor;Calbuco;Mañana;1982064
1972;Empleado_1972;Técnico;Calbuco;Noche;858474
1973;Empleado_1973;Operario;Chinquihue;Mañana;1390554
1974;Empleado_1974;Supervisor;Puerto Montt;Noche;1493864
1975;Empleado_1975;Técnico;Calbuco;Noche;851783
1976;Empleado_1976;Técnico;Hornopirén;Mañana;1233797
1977;Empleado_1977;Operario;Hornopirén;Mañana;1677004
1978;Empleado_1978;Supervisor;Hornopirén;Noche;1655406
1979;Empleado_1979;Administrativo;Calbuco;Mañana;966122
1980;Empleado_1980;Supervisor;Puerto Montt;Noche;1511452
1981;Empleado_1981;Técnico;Puerto Montt;Noche;934225
1982;Empleado_1982;Operario;Hornopirén;Noche;1626011
1983;Empleado_1983;Técnico;Chinquihue;Tarde;1874597
1984;Empleado_1984;Operario;Quellón;Noche;1646817
1985;Empleado_1985;Operario;Chinquihue;Tarde;1306091
1986;Empleado_1986;Técnico;Quellón;Mañana;1070149
1987;Empleado_1987;Operario;Quellón;Noche;1127237
1988;Empleado_1988;Técnico;Chinquihue;Noche;1385003
1989;Empleado_1989;Operario;Puerto Montt;Mañana;1490170
1990;Empleado_1990;Técnico;Calbuco;Tarde;992748
1991;Empleado_1991;Técnico;Calbuco;Tarde;1576873
1992;Empleado_1992;Operario;Chinquihue;Tarde;725038
1993;Empleado_1993;Operario;Hornopirén;Mañana;1659987
1994;Empleado_1994;Supervisor;Quellón;Noche;805239
1995;Empleado_1995;Técnico;Hornopirén;Noche;1463332
1996;Empleado_1996;Administrativo;Hornopirén;Tarde;1487716
1997;Empleado_1997;Supervisor;Puerto Montt;Tarde;1241770
1998;Empleado_1998;Supervisor;Hornopirén;Tarde;955614
1999;Empleado_1999;Administrativo;Chinquihue;Noche;1189027
2000;Empleado_2000;Administrativo;Hornopirén;Mañana;1336687
2001;Empleado_2001;Técnico;Quellón;Noche;1518081
2002;Empleado_2002;Operario;Chinquihue;Noche;707333
2003;Empleado_2003;Supervisor;Calbuco;Mañana;552751
2004;Empleado_2004;Supervisor;Quellón;Noche;1707483
2005;Empleado_2005;Operario;Chinquihue;Noche;560927
2006;Empleado_2006;Supervisor;Chinquihue;Tarde;1017092
2007;Empleado_2007;Técnico;Calbuco;Noche;1767147
2008;Empleado_2008;Supervisor;Chinquihue;Tarde;1627799
2009;Empleado_2009;Administrativo;Quellón;Mañana;680768
2010;Empleado_2010;Técnico;Hornopirén;Tarde;699738
2011;Empleado_2011;Operario;Chinquihue;Tarde;1228743
2012;Empleado_2012;Operario;Hornopirén;Mañana;1483961
2013;Empleado_2013;Técnico;Puerto Montt;Mañana;1723531
2014;Empleado_2014;Supervisor;Chinquihue;Tarde;819875
2015;Empleado_2015;Técnico;Puerto Montt;Tarde;565482
2016;Empleado_2016;Supervisor;Quellón;Tarde;1563576
2017;Empleado_2017;Técnico;Puerto Montt;Mañana;1217569
2018;Empleado_2018;Operario;Quellón;Tarde;1125276
2019;Empleado_2019;Supervisor;Chinquihue;Noche;1984430
2020;Empleado_2020;Administrativo;Chinquihue;Mañana;812159
2021;Empleado_2021;Administrativo;Quellón;Noche;1450502
2022;Empleado_2022;Supervisor;Puerto Montt;Noche;1818526
2023;Empleado_2023;Administrativo;Quellón;Tarde;527409
2024;Empleado_2024;Supervisor;Calbuco;Tarde;965799
2025;Empleado_2025;Supervisor;Calbuco;Noche;1273786
2026;Empleado_2026;Supervisor;Puerto Montt;Tarde;1609408
2027;Empleado_2027;Supervisor;Puerto Montt;Tarde;671410
2028;Empleado_2028;Administrativo;Calbuco;Tarde;531743
2029;Empleado_2029;Operario;Calbuco;Mañana;1859370
2030;Empleado_2030;Técnico;Calbuco;Tarde;1647036
2031;Empleado_2031;Técnico;Calbuco;Tarde;1464475
2032;Empleado_2032;Supervisor;Hornopirén;Noche;1638649
2033;Empleado_2033;Técnico;Puerto Montt;Tarde;1408912
2034;Empleado_2034;Administrativo;Puerto Montt;Mañana;1617865
2035;Empleado_2035;Operario;Puerto Montt;Tarde;1810693
2036;Empleado_2036;Operario;Hornopirén;Noche;838884
2037;Empleado_2037;Operario;Puerto Montt;Noche;1395566
2038;Empleado_2038;Supervisor;Chinquihue;Noche;1781737
2039;Empleado_2039;Operario;Quellón;Noche;606414
2040;Empleado_2040;Supervisor;Hornopirén;Tarde;823965
2041;Empleado_2041;Técnico;Calbuco;Noche;1019057
2042;Empleado_2042;Operario;Puerto Montt;Mañana;1711021
2043;Empleado_2043;Administrativo;Calbuco;Noche;1891128
2044;Empleado_2044;Supervisor;Calbuco;Tarde;1476702
2045;Empleado_2045;Administrativo;Puerto Montt;Noche;1178869
2046;Empleado_2046;Operario;Chinquihue;Mañana;1961460
2047;Empleado_2047;Supervisor;Hornopirén;Mañana;775943
2048;Empleado_2048;Técnico;Hornopirén;Noche;1473259
2049;Empleado_2049;Operario;Hornopirén;Tarde;534023
2050;Empleado_2050;Operario;Puerto Montt;Tarde;1545052
2051;Empleado_2051;Operario;Puerto Montt;Tarde;588198
2052;Empleado_2052;Operario;Chinquihue;Mañana;1875962
2053;Empleado_2053;Supervisor;Hornopirén;Noche;763266
2054;Empleado_2054;Administrativo;Hornopirén;Tarde;1256543
2055;Empleado_2055;Operario;Hornopirén;Mañana;500826
2056;Empleado_2056;Supervisor;Hornopirén;Noche;1866203
2057;Empleado_2057;Supervisor;Quellón;Tarde;852558
2058;Empleado_2058;Administrativo;Calbuco;Noche;1632867
2059;Empleado_2059;Técnico;Puerto Montt;Mañana;1038598
2060;Empleado_2060;Administrativo;Calbuco;Noche;772876
2061;Empleado_2061;Administrativo;Quellón;Noche;776879
2062;Empleado_2062;Administrativo;Quellón;Tarde;1165224
2063;Empleado_2063;Supervisor;Hornopirén;Noche;1758489
2064;Empleado_2064;Supervisor;Puerto Montt;Noche;845782
2065;Empleado_2065;Supervisor;Calbuco;Noche;1378170
2066;Empleado_2066;Técnico;Calbuco;Mañana;507958
2067;Empleado_2067;Técnico;Hornopirén;Noche;807420
2068;Empleado_2068;Supervisor;Calbuco;Noche;1378247
2069;Empleado_2069;Administrativo;Chinquihue;Noche;1178957
2070;Empleado_2070;Técnico;Calbuco;Mañana;1356874
2071;Empleado_2071;Supervisor;Puerto Montt;Noche;1276718
2072;Empleado_2072;Técnico;Chinquihue;Mañana;1238212
2073;Empleado_2073;Técnico;Hornopirén;Tarde;1448774
2074;Empleado_2074;Supervisor;Chinquihue;Tarde;1548150
2075;Empleado_2075;Técnico;Chinquihue;Tarde;1007961
2076;Empleado_2076;Técnico;Chinquihue;Noche;1860066
2077;Empleado_2077;Técnico;Hornopirén;Noche;1850531
2078;Empleado_2078;Administrativo;Calbuco;Mañana;1718926
2079;Empleado_2079;Supervisor;Hornopirén;Mañana;1645949
2080;Empleado_2080;Supervisor;Calbuco;Mañana;875409
2081;Empleado_2081;Técnico;Puerto Montt;Tarde;731824
2082;Empleado_2082;Administrativo;Quellón;Tarde;672223
2083;Empleado_2083;Operario;Chinquihue;Tarde;1081505
2084;Empleado_2084;Supervisor;Calbuco;Mañana;854825
2085;Empleado_2085;Supervisor;Quellón;Mañana;1405561
2086;Empleado_2086;Técnico;Calbuco;Noche;1138285
2087;Empleado_2087;Operario;Hornopirén;Noche;1204021
2088;Empleado_2088;Administrativo;Calbuco;Noche;1239165
2089;Empleado_2089;Administrativo;Chinquihue;Tarde;581958
2090;Empleado_2090;Técnico;Calbuco;Tarde;1211050
2091;Empleado_2091;Administrativo;Chinquihue;Tarde;750004
2092;Empleado_2092;Operario;Calbuco;Tarde;1955027
2093;Empleado_2093;Administrativo;Calbuco;Mañana;688972
2094;Empleado_2094;Supervisor;Calbuco;Mañana;1937997
2095;Empleado_2095;Técnico;Quellón;Tarde;565310
2096;Empleado_2096;Supervisor;Puerto Montt;Tarde;591766
2097;Empleado_2097;Administrativo;Calbuco;Noche;566570
2098;Empleado_2098;Administrativo;Chinquihue;Mañana;1344002
2099;Empleado_2099;Administrativo;Chinquihue;Noche;1822574
2100;Empleado_2100;Administrativo;Calbuco;Noche;1781666
2101;Empleado_2101;Técnico;Calbuco;Tarde;607560
2102;Empleado_2102;Administrativo;Calbuco;Mañana;802522
2103;Empleado_2103;Operario;Hornopirén;Noche;1118398
2104;Empleado_2104;Operario;Puerto Montt;Tarde;1714315
2105;Empleado_2105;Operario;Quellón;Tarde;1200661
2106;Empleado_2106;Técnico;Quellón;Tarde;1103876
2107;Empleado_2107;Técnico;Hornopirén;Noche;1480452
2108;Empleado_2108;Operario;Hornopirén;Tarde;1174328
2109;Empleado_2109;Operario;Quellón;Noche;1811713
2110;Empleado_2110;Técnico;Puerto Montt;Noche;638201
2111;Empleado_2111;Operario;Puerto Montt;Tarde;1082303
2112;Empleado_2112;Operario;Chinquihue;Noche;1679579
2113;Empleado_2113;Técnico;Chinquihue;Mañana;1289486
2114;Empleado_2114;Operario;Hornopirén;Tarde;1444283
2115;Empleado_2115;Administrativo;Hornopirén;Tarde;949638
2116;Empleado_2116;Técnico;Calbuco;Noche;1093639
2117;Empleado_2117;Supervisor;Quellón;Tarde;1048370
2118;Empleado_2118;Supervisor;Chinquihue;Mañana;1652793
2119;Empleado_2119;Operario;Chinquihue;Noche;536091
2120;Empleado_2120;Supervisor;Calbuco;Noche;1169640
2121;Empleado_2121;Operario;Puerto Montt;Tarde;672260
2122;Empleado_2122;Operario;Calbuco;Tarde;1860356
2123;Empleado_2123;Operario;Hornopirén;Noche;1340809
2124;Empleado_2124;Técnico;Calbuco;Mañana;539762
2125;Empleado_2125;Supervisor;Hornopirén;Mañana;1833758
2126;Empleado_2126;Operario;Quellón;Tarde;1961286
2127;Empleado_2127;Supervisor;Chinquihue;Noche;693850
2128;Empleado_2128;Supervisor;Puerto Montt;Mañana;874173
2129;Empleado_2129;Administrativo;Calbuco;Mañana;1422689
2130;Empleado_2130;Operario;Calbuco;Noche;999601
2131;Empleado_2131;Supervisor;Chinquihue;Mañana;1732790
2132;Empleado_2132;Supervisor;Puerto Montt;Noche;1738806
2133;Empleado_2133;Supervisor;Quellón;Mañana;904397
2134;Empleado_2134;Administrativo;Hornopirén;Mañana;1142660
2135;Empleado_2135;Operario;Puerto Montt;Mañana;1079308
2136;Empleado_2136;Operario;Chinquihue;Tarde;1022454
2137;Empleado_2137;Técnico;Calbuco;Tarde;787751
2138;Empleado_2138;Administrativo;Chinquihue;Mañana;952487
2139;Empleado_2139;Supervisor;Puerto Montt;Noche;1165913
2140;Empleado_2140;Supervisor;Hornopirén;Mañana;651023
2141;Empleado_2141;Supervisor;Quellón;Noche;504170
2142;Empleado_2142;Operario;Puerto Montt;Tarde;787553
2143;Empleado_2143;Técnico;Hornopirén;Tarde;630089
2144;Empleado_2144;Técnico;Calbuco;Mañana;1318065
2145;Empleado_2145;Operario;Calbuco;Noche;839899
2146;Empleado_2146;Técnico;Calbuco;Mañana;1348305
2147;Empleado_2147;Supervisor;Puerto Montt;Tarde;709169
2148;Empleado_2148;Técnico;Chinquihue;Tarde;1509765
2149;Empleado_2149;Técnico;Puerto Montt;Noche;590046
2150;Empleado_2150;Técnico;Hornopirén;Noche;1253049
2151;Empleado_2151;Operario;Puerto Montt;Mañana;609339
2152;Empleado_2152;Supervisor;Chinquihue;Tarde;742326
2153;Empleado_2153;Operario;Puerto Montt;Noche;851283
2154;Empleado_2154;Operario;Puerto Montt;Mañana;1111052
2155;Empleado_2155;Supervisor;Quellón;Noche;1552376
2156;Empleado_2156;Técnico;Hornopirén;Noche;694030
2157;Empleado_2157;Administrativo;Quellón;Tarde;1056306
2158;Empleado_2158;Operario;Calbuco;Tarde;500392
2159;Empleado_2159;Operario;Quellón;Mañana;1110483
2160;Empleado_2160;Técnico;Calbuco;Tarde;671699
2161;Empleado_2161;Supervisor;Calbuco;Mañana;580620
2162;Empleado_2162;Supervisor;Calbuco;Tarde;1267766
2163;Empleado_2163;Operario;Puerto Montt;Noche;1890913
2164;Empleado_2164;Supervisor;Puerto Montt;Mañana;638545
2165;Empleado_2165;Supervisor;Puerto Montt;Noche;1292510
2166;Empleado_2166;Supervisor;Chinquihue;Mañana;1532276
2167;Empleado_2167;Técnico;Hornopirén;Noche;1434846
2168;Empleado_2168;Administrativo;Chinquihue;Noche;1332278
2169;Empleado_2169;Supervisor;Quellón;Noche;956707
2170;Empleado_2170;Operario;Calbuco;Noche;847660
2171;Empleado_2171;Técnico;Puerto Montt;Tarde;954541
2172;Empleado_2172;Administrativo;Chinquihue;Noche;1686332
2173;Empleado_2173;Técnico;Quellón;Tarde;622766
2174;Empleado_2174;Supervisor;Puerto Montt;Noche;1741440
2175;Empleado_2175;Técnico;Calbuco;Tarde;512033
2176;Empleado_2176;Administrativo;Quellón;Noche;510443
2177;Empleado_2177;Administrativo;Puerto Montt;Tarde;1182101
2178;Empleado_2178;Supervisor;Calbuco;Noche;1014576
2179;Empleado_2179;Operario;Puerto Montt;Noche;1489327
2180;Empleado_2180;Supervisor;Chinquihue;Tarde;1709904
2181;Empleado_2181;Supervisor;Puerto Montt;Mañana;1091087
2182;Empleado_2182;Operario;Quellón;Mañana;543410
2183;Empleado_2183;Supervisor;Chinquihue;Mañana;802220
2184;Empleado_2184;Técnico;Quellón;Mañana;1541596
2185;Empleado_2185;Operario;Quellón;Noche;657775
2186;Empleado_2186;Administrativo;Calbuco;Tarde;1458578
2187;Empleado_2187;Supervisor;Calbuco;Noche;1989978
2188;Empleado_2188;Supervisor;Chinquihue;Noche;1034978
2189;Empleado_2189;Técnico;Chinquihue;Noche;971999
2190;Empleado_2190;Técnico;Quellón;Noche;683290
2191;Empleado_2191;Supervisor;Puerto Montt;Noche;1206321
2192;Empleado_2192;Operario;Quellón;Mañana;659713
2193;Empleado_2193;Operario;Puerto Montt;Mañana;1164928
2194;Empleado_2194;Supervisor;Puerto Montt;Noche;1174113
2195;Empleado_2195;Técnico;Chinquihue;Tarde;557507
2196;Empleado_2196;Técnico;Puerto Montt;Noche;508904
2197;Empleado_2197;Operario;Puerto Montt;Tarde;1750404
2198;Empleado_2198;Administrativo;Puerto Montt;Noche;1317853
2199;Empleado_2199;Supervisor;Calbuco;Noche;1134405
2200;Empleado_2200;Operario;Hornopirén;Tarde;1163053
2201;Empleado_2201;Operario;Puerto Montt;Noche;1991971
2202;Empleado_2202;Supervisor;Puerto Montt;Mañana;1530283
2203;Empleado_2203;Operario;Chinquihue;Tarde;1061708
2204;Empleado_2204;Operario;Quellón;Mañana;1588497
2205;Empleado_2205;Técnico;Quellón;Tarde;706287
2206;Empleado_2206;Operario;Calbuco;Mañana;877735
2207;Empleado_2207;Administrativo;Calbuco;Tarde;786117
2208;Empleado_2208;Administrativo;Calbuco;Tarde;979838
2209;Empleado_2209;Supervisor;Quellón;Mañana;984810
2210;Empleado_2210;Operario;Chinquihue;Tarde;1799195
2211;Empleado_2211;Técnico;Calbuco;Mañana;1546376
2212;Empleado_2212;Técnico;Chinquihue;Mañana;1526583
2213;Empleado_2213;Operario;Calbuco;Tarde;1283924
2214;Empleado_2214;Administrativo;Quellón;Tarde;1308835
2215;Empleado_2215;Técnico;Puerto Montt;Mañana;934209
2216;Empleado_2216;Operario;Quellón;Mañana;1338534
2217;Empleado_2217;Técnico;Quellón;Mañana;596166
2218;Empleado_2218;Supervisor;Quellón;Tarde;898184
2219;Empleado_2219;Operario;Quellón;Tarde;777927
2220;Empleado_2220;Administrativo;Chinquihue;Noche;1729775
2221;Empleado_2221;Supervisor;Chinquihue;Tarde;996799
2222;Empleado_2222;Técnico;Quellón;Mañana;1110174
2223;Empleado_2223;Operario;Puerto Montt;Noche;1396414
2224;Empleado_2224;Operario;Chinquihue;Mañana;684075
2225;Empleado_2225;Operario;Calbuco;Noche;610898
2226;Empleado_2226;Administrativo;Quellón;Noche;1164016
2227;Empleado_2227;Operario;Chinquihue;Tarde;776636
2228;Empleado_2228;Operario;Puerto Montt;Noche;1393295
2229;Empleado_2229;Técnico;Quellón;Mañana;1535449
2230;Empleado_2230;Administrativo;Calbuco;Tarde;1057713
2231;Empleado_2231;Técnico;Hornopirén;Mañana;1467995
2232;Empleado_2232;Administrativo;Puerto Montt;Mañana;913148
2233;Empleado_2233;Supervisor;Chinquihue;Tarde;1409947
2234;Empleado_2234;Administrativo;Chinquihue;Mañana;1932189
2235;Empleado_2235;Operario;Quellón;Mañana;1130547
2236;Empleado_2236;Administrativo;Quellón;Tarde;760737
2237;Empleado_2237;Supervisor;Quellón;Mañana;598915
2238;Empleado_2238;Administrativo;Puerto Montt;Noche;1513145
2239;Empleado_2239;Supervisor;Chinquihue;Mañana;1139718
2240;Empleado_2240;Administrativo;Quellón;Mañana;730179
2241;Empleado_2241;Técnico;Puerto Montt;Mañana;1325618
2242;Empleado_2242;Operario;Hornopirén;Tarde;1339534
2243;Empleado_2243;Técnico;Calbuco;Noche;1743230
2244;Empleado_2244;Técnico;Hornopirén;Tarde;970965
2245;Empleado_2245;Operario;Quellón;Mañana;1371743
2246;Empleado_2246;Técnico;Chinquihue;Mañana;1403911
2247;Empleado_2247;Técnico;Hornopirén;Tarde;1194067
2248;Empleado_2248;Supervisor;Chinquihue;Mañana;1968459
2249;Empleado_2249;Supervisor;Calbuco;Noche;1444017
2250;Empleado_2250;Administrativo;Puerto Montt;Mañana;1325247
2251;Empleado_2251;Supervisor;Chinquihue;Tarde;638130
2252;Empleado_2252;Administrativo;Puerto Montt;Noche;1443843
2253;Empleado_2253;Operario;Calbuco;Tarde;1104089
2254;Empleado_2254;Supervisor;Chinquihue;Mañana;1023761
2255;Empleado_2255;Operario;Hornopirén;Tarde;1375399
2256;Empleado_2256;Operario;Puerto Montt;Tarde;678096
2257;Empleado_2257;Supervisor;Calbuco;Tarde;1925095
2258;Empleado_2258;Supervisor;Hornopirén;Noche;1746304
2259;Empleado_2259;Técnico;Hornopirén;Tarde;799672
2260;Empleado_2260;Administrativo;Puerto Montt;Tarde;847428
2261;Empleado_2261;Supervisor;Calbuco;Tarde;1897854
2262;Empleado_2262;Supervisor;Puerto Montt;Noche;1549325
2263;Empleado_2263;Supervisor;Hornopirén;Tarde;599065
2264;Empleado_2264;Técnico;Puerto Montt;Mañana;905794
2265;Empleado_2265;Administrativo;Quellón;Noche;1685701
2266;Empleado_2266;Supervisor;Puerto Montt;Noche;1079901
2267;Empleado_2267;Supervisor;Puerto Montt;Mañana;851444
2268;Empleado_2268;Técnico;Calbuco;Mañana;1072685
2269;Empleado_2269;Administrativo;Calbuco;Mañana;1329292
2270;Empleado_2270;Administrativo;Chinquihue;Noche;1423000
2271;Empleado_2271;Supervisor;Chinquihue;Noche;1361054
2272;Empleado_2272;Supervisor;Puerto Montt;Noche;1518714
2273;Empleado_2273;Operario;Puerto Montt;Mañana;1259513
2274;Empleado_2274;Supervisor;Calbuco;Tarde;1490274
2275;Empleado_2275;Operario;Puerto Montt;Noche;725056
2276;Empleado_2276;Administrativo;Puerto Montt;Noche;1650412
2277;Empleado_2277;Supervisor;Hornopirén;Tarde;563230
2278;Empleado_2278;Administrativo;Calbuco;Noche;1044055
2279;Empleado_2279;Administrativo;Hornopirén;Mañana;1074403
2280;Empleado_2280;Supervisor;Calbuco;Mañana;628765
2281;Empleado_2281;Administrativo;Puerto Montt;Noche;1394903
2282;Empleado_2282;Supervisor;Chinquihue;Mañana;1146921
2283;Empleado_2283;Supervisor;Calbuco;Mañana;1993217
2284;Empleado_2284;Administrativo;Calbuco;Tarde;1626276
2285;Empleado_2285;Administrativo;Calbuco;Tarde;1217776
2286;Empleado_2286;Supervisor;Quellón;Noche;1669278
2287;Empleado_2287;Supervisor;Hornopirén;Mañana;1158433
2288;Empleado_2288;Técnico;Quellón;Tarde;1175046
2289;Empleado_2289;Administrativo;Puerto Montt;Tarde;1629431
2290;Empleado_2290;Supervisor;Quellón;Tarde;1639111
2291;Empleado_2291;Administrativo;Puerto Montt;Mañana;1817997
2292;Empleado_2292;Operario;Calbuco;Mañana;853005
2293;Empleado_2293;Operario;Calbuco;Mañana;810757
2294;Empleado_2294;Administrativo;Calbuco;Mañana;1706782
2295;Empleado_2295;Administrativo;Chinquihue;Noche;878758
2296;Empleado_2296;Técnico;Puerto Montt;Tarde;1463774
2297;Empleado_2297;Administrativo;Chinquihue;Noche;1854517
2298;Empleado_2298;Administrativo;Quellón;Noche;1981559
2299;Empleado_2299;Supervisor;Chinquihue;Tarde;1518318
2300;Empleado_2300;Supervisor;Chinquihue;Noche;1161877
2301;Empleado_2301;Administrativo;Quellón;Noche;1416193
2302;Empleado_2302;Técnico;Puerto Montt;Mañana;757108
